epoch;loss_train;acc_train;acc_valid;min
1;1.1719346046447754;36.2369384765625;99.30674743652344;0.35
2;1.0457978248596191;51.42477035522461;98.77622985839844;0.22
3;0.9713640809059143;70.4106674194336;99.14344787597656;0.23
4;0.907537043094635;79.93264770507812;98.50298309326172;0.23
5;0.8425482511520386;89.52738952636719;98.42922973632812;0.23
6;0.7800556421279907;93.36287689208984;98.46953582763672;0.23
7;0.7160316705703735;96.38789367675781;99.17487335205078;0.23
8;0.6529431939125061;97.98897552490234;99.66217803955078;0.23
9;0.5917688608169556;98.80243682861328;99.72264862060547;0.23
10;0.5346299409866333;99.02535247802734;99.61029052734375;0.23
11;0.4760463237762451;99.64070129394531;99.793701171875;0.23
12;0.422559916973114;99.79286193847656;99.8391342163086;0.23
13;0.3724038302898407;99.83399200439453;99.87910461425781;0.24
14;0.3257189393043518;99.8431625366211;99.88838195800781;0.23
15;0.28264427185058594;99.84566497802734;99.89521026611328;0.23
16;0.24410615861415863;99.8460922241211;99.8952407836914;0.23
17;0.20898185670375824;99.8463363647461;99.89521789550781;0.23
18;0.17786186933517456;99.84642028808594;99.8952407836914;0.23
19;0.15062488615512848;99.84642028808594;99.8952407836914;0.23
20;0.12681540846824646;99.84642028808594;99.8952407836914;0.23
21;0.10648855566978455;99.84642028808594;99.8952407836914;0.23
22;0.08894320577383041;99.84642028808594;99.8952407836914;0.23
23;0.07419705390930176;99.84642028808594;99.8952407836914;0.23
24;0.06175030767917633;99.84642028808594;99.8952407836914;0.23
25;0.05143857002258301;99.84642028808594;99.8952407836914;0.23
26;0.0428767204284668;99.84642028808594;99.8952407836914;0.23
27;0.035892438143491745;99.84642028808594;99.8952407836914;0.23
28;0.03017689287662506;99.84642028808594;99.8952407836914;0.23
29;0.025589538738131523;99.84642028808594;99.8952407836914;0.23
30;0.021822212263941765;99.84642028808594;99.8952407836914;0.23
31;0.01886012963950634;99.84642028808594;99.8952407836914;0.23
32;0.016405688598752022;99.84642028808594;99.8952407836914;0.23
33;0.014496952295303345;99.84647369384766;99.8952407836914;0.23
34;0.012943926267325878;99.84679412841797;99.8952407836914;0.23
35;0.011692016385495663;99.8480224609375;99.8952407836914;0.23
36;0.010744409635663033;99.84913635253906;99.8952407836914;0.23
37;0.0099501246586442;99.85159301757812;99.8952407836914;0.23
38;0.009287521243095398;99.85214233398438;99.8952407836914;0.23
39;0.0087805837392807;99.85363006591797;99.8952407836914;0.23
40;0.008453241549432278;99.85555267333984;99.8952407836914;0.24
41;0.007962025701999664;99.85745239257812;99.8952407836914;0.24
42;0.007666848134249449;99.85855865478516;99.8952407836914;0.23
43;0.007416122127324343;99.86181640625;99.8952407836914;0.23
44;0.007176927290856838;99.86140441894531;99.8952407836914;0.23
45;0.006959401536732912;99.86331176757812;99.8952407836914;0.23
46;0.006681930273771286;99.86652374267578;99.8952407836914;0.23
47;0.006598685868084431;99.86835479736328;99.89530944824219;0.24
48;0.006313234567642212;99.87162017822266;99.8953857421875;7.71
49;0.0062040225602686405;99.8717269897461;99.89583587646484;0.23
50;0.005910186562687159;99.87501525878906;99.89535522460938;0.23
51;0.005759792868047953;99.87609100341797;99.89570617675781;0.23
52;0.005510099232196808;99.88131713867188;99.89791107177734;0.23
53;0.0053222570568323135;99.88443756103516;99.89591217041016;0.23
54;0.005310748238116503;99.88250732421875;99.8992919921875;0.23
55;0.005042421165853739;99.88726043701172;99.89753723144531;0.23
56;0.004900423344224691;99.89032745361328;99.89757537841797;0.23
57;0.004909269046038389;99.8854751586914;99.90304565429688;0.23
58;0.004802116192877293;99.88922119140625;99.90211486816406;0.23
59;0.004495585802942514;99.893798828125;99.88959503173828;0.24
60;0.004633085802197456;99.89237976074219;99.90467071533203;0.23
61;0.004106478299945593;99.90243530273438;99.90318298339844;0.23
62;0.00443155225366354;99.89366912841797;99.9036865234375;0.25
63;0.003938155248761177;99.90451049804688;99.90541076660156;0.23
64;0.0040052346885204315;99.90322875976562;99.90508270263672;0.23
65;0.00377654773183167;99.90773010253906;99.90707397460938;0.23
66;0.003838011994957924;99.90369415283203;99.90301513671875;0.23
67;0.00352580682374537;99.91105651855469;99.90583038330078;0.23
68;0.0036223861388862133;99.9068832397461;99.90731048583984;0.23
69;0.0034755629021674395;99.90957641601562;99.90828704833984;0.23
70;0.003313123481348157;99.91456604003906;99.91008758544922;0.23
71;0.0034146124962717295;99.91056060791016;99.90935516357422;0.23
72;0.0031809553038328886;99.91633605957031;99.90803527832031;0.23
73;0.003252611728385091;99.91400146484375;99.90589904785156;0.23
74;0.0029865584801882505;99.92005920410156;99.90457916259766;0.23
75;0.0030730697326362133;99.91605377197266;99.90799713134766;0.23
76;0.0028937479946762323;99.9206314086914;99.91141510009766;0.23
77;0.0032039827201515436;99.91273498535156;99.91279602050781;0.23
78;0.0027630520053207874;99.92216491699219;99.90519714355469;0.23
79;0.002818306442350149;99.9209976196289;99.91190338134766;0.23
80;0.002724818419665098;99.92330932617188;99.91023254394531;0.23
